,model,phase_strategy,threshold,bias,lr,initial_weights,neuron_outputs,circuit_size
0,HSGS,original,0.3,False,0.02,0.4384092314408935,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
1,HSGS,original,0.3,True,0.02,0.4384092314408935,"[0.0, 0.2469482421875, 1.0, 0.24755859375, 0.0, 0.247802734375, 1.0, 0.243408203125, 0.0, 0.2535400390625, 1.0, 0.24560546875, 0.0, 0.2479248046875, 1.0, 0.2513427734375, 0.0, 0.2464599609375, 1.0, 0.258544921875]","[9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10]"
2,HSGS,original,0.3,False,0.1,0.4384092314408935,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
3,HSGS,original,0.3,True,0.1,0.4384092314408935,"[1.0, 0.25146484375, 0.0, 0.2557373046875, 1.0, 0.240966796875, 0.0, 0.25048828125, 1.0, 0.2509765625, 0.0, 0.2503662109375, 1.0, 0.257080078125, 0.0, 0.23681640625, 1.0, 0.255126953125, 0.0, 0.2447509765625]","[10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11]"
4,HSGS,original,0.5,False,0.02,0.4384092314408935,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
5,HSGS,original,0.5,True,0.02,0.4384092314408935,"[0.0, 0.2567138671875, 1.0, 0.242919921875, 0.0, 0.2611083984375, 1.0, 0.2412109375, 0.0, 0.251953125, 1.0, 0.2535400390625, 0.0, 0.2491455078125, 1.0, 0.2540283203125, 0.0, 0.2445068359375, 1.0, 0.2540283203125]","[9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10]"
6,HSGS,original,0.5,False,0.1,0.4384092314408935,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
7,HSGS,original,0.5,True,0.1,0.4384092314408935,"[1.0, 0.2493896484375, 0.0, 0.2437744140625, 1.0, 0.24560546875, 0.0, 0.2525634765625, 1.0, 0.2432861328125, 0.0, 0.249755859375, 1.0, 0.2528076171875, 0.0, 0.2484130859375, 1.0, 0.25244140625, 0.0, 0.24658203125]","[10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11]"
8,HSGS,original,0.7,False,0.02,0.4384092314408935,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
9,HSGS,original,0.7,True,0.02,0.4384092314408935,"[0.0, 0.2484130859375, 1.0, 0.254638671875, 0.0, 0.25341796875, 1.0, 0.2509765625, 0.0, 0.2530517578125, 1.0, 0.2373046875, 0.0, 0.2532958984375, 1.0, 0.250244140625, 0.0, 0.2452392578125, 1.0, 0.2542724609375]","[9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10]"
10,HSGS,original,0.7,False,0.1,0.4384092314408935,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
11,HSGS,original,0.7,True,0.1,0.4384092314408935,"[1.0, 0.2540283203125, 0.0, 0.2518310546875, 1.0, 0.2491455078125, 0.0, 0.2547607421875, 1.0, 0.2449951171875, 0.0, 0.247314453125, 1.0, 0.2493896484375, 0.0, 0.2532958984375, 1.0, 0.258544921875, 0.0, 0.2501220703125]","[10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11]"
12,HSGS,original,0.8,False,0.02,0.4384092314408935,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
13,HSGS,original,0.8,True,0.02,0.4384092314408935,"[0.0, 0.253662109375, 1.0, 0.24365234375, 0.0, 0.2529296875, 1.0, 0.2467041015625, 0.0, 0.239013671875, 1.0, 0.249267578125, 0.0, 0.2520751953125, 1.0, 0.251953125, 0.0, 0.2421875, 1.0, 0.248046875]","[9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10]"
14,HSGS,original,0.8,False,0.1,0.4384092314408935,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
15,HSGS,original,0.8,True,0.1,0.4384092314408935,"[1.0, 0.2564697265625, 0.0, 0.2523193359375, 1.0, 0.247314453125, 0.0, 0.2515869140625, 1.0, 0.2513427734375, 0.0, 0.254638671875, 1.0, 0.2591552734375, 0.0, 0.26171875, 1.0, 0.2528076171875, 0.0, 0.244873046875]","[10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11]"
16,HSGS,original,0.9,False,0.02,0.4384092314408935,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
17,HSGS,original,0.9,True,0.02,0.4384092314408935,"[0.0, 0.24951171875, 1.0, 0.2447509765625, 0.0, 0.249267578125, 1.0, 0.24951171875, 0.0, 0.2513427734375, 1.0, 0.255126953125, 0.0, 0.2510986328125, 1.0, 0.2471923828125, 0.0, 0.2479248046875, 1.0, 0.25146484375]","[9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10]"
18,HSGS,original,0.9,False,0.1,0.4384092314408935,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
19,HSGS,original,0.9,True,0.1,0.4384092314408935,"[1.0, 0.24951171875, 0.0, 0.2542724609375, 1.0, 0.2528076171875, 0.0, 0.256103515625, 1.0, 0.2506103515625, 0.0, 0.25146484375, 1.0, 0.2572021484375, 0.0, 0.2547607421875, 1.0, 0.241943359375, 0.0, 0.25244140625]","[10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11]"
20,HSGS,original,0.3,False,0.02,0.7234651778309412,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
21,HSGS,original,0.3,True,0.02,0.7234651778309412,"[0.0, 0.248291015625, 1.0, 0.253173828125, 0.0, 0.2481689453125, 1.0, 0.2489013671875, 0.0, 0.2557373046875, 1.0, 0.246826171875, 0.0, 0.249755859375, 1.0, 0.24951171875, 0.0, 0.2464599609375, 1.0, 0.2476806640625]","[9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10]"
22,HSGS,original,0.3,False,0.1,0.7234651778309412,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
23,HSGS,original,0.3,True,0.1,0.7234651778309412,"[1.0, 0.242919921875, 0.0, 0.2493896484375, 1.0, 0.251708984375, 0.0, 0.248779296875, 1.0, 0.256103515625, 0.0, 0.25146484375, 1.0, 0.2550048828125, 0.0, 0.2523193359375, 1.0, 0.24365234375, 0.0, 0.248046875]","[10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11]"
24,HSGS,original,0.5,False,0.02,0.7234651778309412,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
25,HSGS,original,0.5,True,0.02,0.7234651778309412,"[0.0, 0.2470703125, 1.0, 0.2430419921875, 0.0, 0.258056640625, 1.0, 0.248779296875, 0.0, 0.2548828125, 1.0, 0.25244140625, 0.0, 0.244140625, 1.0, 0.255615234375, 0.0, 0.248046875, 1.0, 0.254638671875]","[9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10]"
26,HSGS,original,0.5,False,0.1,0.7234651778309412,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
27,HSGS,original,0.5,True,0.1,0.7234651778309412,"[1.0, 0.24755859375, 0.0, 0.2552490234375, 1.0, 0.251708984375, 0.0, 0.25, 1.0, 0.2442626953125, 0.0, 0.2464599609375, 1.0, 0.2491455078125, 0.0, 0.24609375, 1.0, 0.2591552734375, 0.0, 0.25390625]","[10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11]"
28,HSGS,original,0.7,False,0.02,0.7234651778309412,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
29,HSGS,original,0.7,True,0.02,0.7234651778309412,"[0.0, 0.2484130859375, 1.0, 0.2489013671875, 0.0, 0.2513427734375, 1.0, 0.2513427734375, 0.0, 0.2479248046875, 1.0, 0.24560546875, 0.0, 0.249267578125, 1.0, 0.24951171875, 0.0, 0.2447509765625, 1.0, 0.2486572265625]","[9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10]"
30,HSGS,original,0.7,False,0.1,0.7234651778309412,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
31,HSGS,original,0.7,True,0.1,0.7234651778309412,"[1.0, 0.2445068359375, 0.0, 0.2540283203125, 1.0, 0.247802734375, 0.0, 0.2586669921875, 1.0, 0.2510986328125, 0.0, 0.240966796875, 1.0, 0.2432861328125, 0.0, 0.2496337890625, 1.0, 0.253662109375, 0.0, 0.25244140625]","[10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11]"
32,HSGS,original,0.8,False,0.02,0.7234651778309412,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
33,HSGS,original,0.8,True,0.02,0.7234651778309412,"[0.0, 0.2503662109375, 1.0, 0.2470703125, 0.0, 0.2493896484375, 1.0, 0.2529296875, 0.0, 0.2574462890625, 1.0, 0.2515869140625, 0.0, 0.2425537109375, 1.0, 0.2518310546875, 0.0, 0.2498779296875, 1.0, 0.26513671875]","[9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10]"
34,HSGS,original,0.8,False,0.1,0.7234651778309412,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
35,HSGS,original,0.8,True,0.1,0.7234651778309412,"[1.0, 0.2528076171875, 0.0, 0.2496337890625, 1.0, 0.2581787109375, 0.0, 0.247802734375, 1.0, 0.25390625, 0.0, 0.249267578125, 1.0, 0.244140625, 0.0, 0.25048828125, 1.0, 0.247314453125, 0.0, 0.2471923828125]","[10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11]"
36,HSGS,original,0.9,False,0.02,0.7234651778309412,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
37,HSGS,original,0.9,True,0.02,0.7234651778309412,"[0.0, 0.246826171875, 1.0, 0.2532958984375, 0.0, 0.244384765625, 1.0, 0.25048828125, 0.0, 0.256591796875, 1.0, 0.2506103515625, 0.0, 0.2503662109375, 1.0, 0.2486572265625, 0.0, 0.2528076171875, 1.0, 0.2529296875]","[9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10, 9, 11, 8, 10]"
38,HSGS,original,0.9,False,0.1,0.7234651778309412,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6]"
39,HSGS,original,0.9,True,0.1,0.7234651778309412,"[1.0, 0.248291015625, 0.0, 0.2520751953125, 1.0, 0.25, 0.0, 0.253173828125, 1.0, 0.255615234375, 0.0, 0.2559814453125, 1.0, 0.2545166015625, 0.0, 0.2509765625, 1.0, 0.2535400390625, 0.0, 0.247802734375]","[10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11, 10, 12, 9, 11]"
0,phase-encoding,original,0.3,False,0.02,0.5384958704104337,"[0.7784423828125, 0.7755126953125, 0.77880859375, 0.7799072265625, 0.7822265625, 0.7796630859375, 0.7728271484375, 0.7777099609375, 0.7772216796875, 0.7705078125, 0.7701416015625, 0.7816162109375, 0.7762451171875, 0.77880859375, 0.7781982421875, 0.7733154296875, 0.7708740234375, 0.7777099609375, 0.771484375, 0.7803955078125]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
1,phase-encoding,original,0.3,True,0.02,0.5384958704104337,"[0.767333984375, 0.774658203125, 0.76953125, 0.772216796875, 0.76904296875, 0.768798828125, 0.789794921875, 0.779052734375, 0.7772216796875, 0.7730712890625, 0.784912109375, 0.7703857421875, 0.7747802734375, 0.77783203125, 0.7725830078125, 0.7806396484375, 0.7728271484375, 0.7669677734375, 0.7681884765625, 0.77197265625]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
2,phase-encoding,original,0.3,False,0.1,0.5384958704104337,"[0.77587890625, 0.77099609375, 0.7752685546875, 0.7724609375, 0.775390625, 0.7760009765625, 0.7757568359375, 0.7696533203125, 0.780517578125, 0.776123046875, 0.78076171875, 0.7696533203125, 0.776123046875, 0.77685546875, 0.771728515625, 0.7667236328125, 0.776123046875, 0.7838134765625, 0.780029296875, 0.7681884765625]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
3,phase-encoding,original,0.3,True,0.1,0.5384958704104337,"[0.77783203125, 0.76416015625, 0.773193359375, 0.775390625, 0.7652587890625, 0.7689208984375, 0.7763671875, 0.7667236328125, 0.77783203125, 0.7777099609375, 0.7735595703125, 0.7799072265625, 0.7694091796875, 0.7763671875, 0.7730712890625, 0.78369140625, 0.773681640625, 0.7716064453125, 0.776611328125, 0.7801513671875]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
4,phase-encoding,original,0.5,False,0.02,0.5384958704104337,"[0.78369140625, 0.773193359375, 0.77197265625, 0.779052734375, 0.77978515625, 0.77294921875, 0.7735595703125, 0.776123046875, 0.773193359375, 0.78125, 0.7808837890625, 0.7769775390625, 0.76904296875, 0.7762451171875, 0.77099609375, 0.766357421875, 0.7734375, 0.773193359375, 0.771484375, 0.769287109375]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
5,phase-encoding,original,0.5,True,0.02,0.5384958704104337,"[0.776123046875, 0.767822265625, 0.7735595703125, 0.774658203125, 0.781982421875, 0.7789306640625, 0.7742919921875, 0.7789306640625, 0.7733154296875, 0.7744140625, 0.76904296875, 0.783447265625, 0.780029296875, 0.777099609375, 0.7757568359375, 0.7763671875, 0.777099609375, 0.766845703125, 0.780029296875, 0.77490234375]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
6,phase-encoding,original,0.5,False,0.1,0.5384958704104337,"[0.7725830078125, 0.7740478515625, 0.7698974609375, 0.7679443359375, 0.7777099609375, 0.7767333984375, 0.7703857421875, 0.7694091796875, 0.77734375, 0.7764892578125, 0.7744140625, 0.7745361328125, 0.7711181640625, 0.7724609375, 0.7777099609375, 0.7760009765625, 0.77294921875, 0.775634765625, 0.772705078125, 0.77880859375]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
7,phase-encoding,original,0.5,True,0.1,0.5384958704104337,"[0.777099609375, 0.7730712890625, 0.77490234375, 0.7760009765625, 0.777099609375, 0.7789306640625, 0.7667236328125, 0.769775390625, 0.774169921875, 0.7724609375, 0.776611328125, 0.7734375, 0.76953125, 0.77490234375, 0.7713623046875, 0.76220703125, 0.777587890625, 0.7764892578125, 0.7705078125, 0.776123046875]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
8,phase-encoding,original,0.7,False,0.02,0.5384958704104337,"[0.776123046875, 0.770751953125, 0.770751953125, 0.7720947265625, 0.76513671875, 0.7703857421875, 0.7744140625, 0.7696533203125, 0.772216796875, 0.7703857421875, 0.773193359375, 0.777587890625, 0.772705078125, 0.7742919921875, 0.77783203125, 0.773681640625, 0.7808837890625, 0.7711181640625, 0.775634765625, 0.7728271484375]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
9,phase-encoding,original,0.7,True,0.02,0.5384958704104337,"[0.7740478515625, 0.7747802734375, 0.77001953125, 0.7752685546875, 0.7757568359375, 0.7696533203125, 0.775146484375, 0.778076171875, 0.7818603515625, 0.778076171875, 0.7708740234375, 0.76904296875, 0.7801513671875, 0.77197265625, 0.7816162109375, 0.769775390625, 0.7747802734375, 0.7744140625, 0.774169921875, 0.7716064453125]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
10,phase-encoding,original,0.7,False,0.1,0.5384958704104337,"[0.773193359375, 0.775634765625, 0.7781982421875, 0.7772216796875, 0.7725830078125, 0.7635498046875, 0.7757568359375, 0.77880859375, 0.776611328125, 0.7791748046875, 0.7774658203125, 0.7801513671875, 0.7779541015625, 0.771484375, 0.772216796875, 0.7698974609375, 0.7786865234375, 0.7811279296875, 0.7745361328125, 0.7750244140625]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
