,model,phase_strategy,bias,threshold,lr,avg_error,trained_weights,initial_weights,neuron_outputs
247,HSGS,radius,True,0.1,0.1,0.5713999999999999,"[-1.2221834632037691, -0.3799920268078357, 7.1351940221226, -18.837811454882562, 36.00000000000024, 36.00000000000024, 36.00000000000024, 36.00000000000024]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
248,phase-encoding,radius,False,0.3,0.02,0.5713999999999999,"[-0.057319182728293935, 0.1529757721412977, 0.12689639185542012, -0.6153735387222392]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
249,HSGS,radius,False,0.3,0.02,0.5713999999999999,"[0.2978165367962302, 0.14000797319216532, 2.0151940221225906, -2.9978114548825614]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
250,phase-encoding,radius,True,0.3,0.02,0.4286,"[-1.2571769711072953, -1.894652872148395, -3.535730936244156, -3.308736413249312, -5.814070977493796, -0.3937392894158892, 1.0, 1.0]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0]"
251,HSGS,radius,True,0.3,0.02,0.5713999999999999,"[0.2978165367962302, 0.14000797319216532, 2.0151940221225906, -2.9978114548825614, 7.999999999999917, 7.999999999999917, 7.999999999999917, 7.999999999999917]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
252,phase-encoding,radius,False,0.3,0.1,0.5713999999999999,"[4.53671198287566, 8.433719873816635, 9.777091716362554, -11.252600767266221]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1]"
253,HSGS,radius,False,0.3,0.1,0.5713999999999999,"[-1.2221834632037691, -0.3799920268078357, 7.1351940221226, -18.837811454882562]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
254,phase-encoding,radius,True,0.3,0.1,0.4286,"[-8.68035282739136, -6.448220112902627, -13.689784314082958, -13.462789791088117, -22.695771588925634, -3.570098310030835, 1.0, 1.0]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]"
255,HSGS,radius,True,0.3,0.1,0.5713999999999999,"[-1.2221834632037691, -0.3799920268078357, 7.1351940221226, -18.837811454882562, 36.00000000000024, 36.00000000000024, 36.00000000000024, 36.00000000000024]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
256,phase-encoding,radius,False,0.5,0.02,0.5713999999999999,"[-0.12872474259142716, 0.3088522757665331, 0.14915891914613902, -0.660561645672941]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
257,HSGS,radius,False,0.5,0.02,0.5713999999999999,"[0.2978165367962302, 0.14000797319216532, 2.0151940221225906, -2.9978114548825614]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
258,phase-encoding,radius,True,0.5,0.02,0.5713999999999999,"[-1.4735385795598328, -1.9532747407372018, -3.8751421912137003, -3.648147668218856, -6.342058173261128, -0.507980986767077, 1.0, 1.0]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]"
259,HSGS,radius,True,0.5,0.02,0.5713999999999999,"[0.2978165367962302, 0.14000797319216532, 2.0151940221225906, -2.9978114548825614, 7.999999999999917, 7.999999999999917, 7.999999999999917, 7.999999999999917]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
260,phase-encoding,radius,False,0.5,0.1,0.5713999999999999,"[-3.6333178748109773, 0.6694910163294782, -2.2201171231626193, -6.855024527213415]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
261,HSGS,radius,False,0.5,0.1,0.5713999999999999,"[-1.2221834632037691, -0.3799920268078357, 7.1351940221226, -18.837811454882562]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
262,phase-encoding,radius,True,0.5,0.1,0.4286,"[-17.785520470419836, -16.429818428576752, -30.660347062560067, -30.433352539565224, -50.63393799532586, -8.92490400324483, 1.0, 1.0]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
263,HSGS,radius,True,0.5,0.1,0.5713999999999999,"[-1.2221834632037691, -0.3799920268078357, 7.1351940221226, -18.837811454882562, 36.00000000000024, 36.00000000000024, 36.00000000000024, 36.00000000000024]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
264,phase-encoding,radius,False,0.7,0.02,0.5713999999999999,"[-0.18064708227485068, 0.24377354205696122, 0.06566533523305997, -0.6232781200406654]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
265,HSGS,radius,False,0.7,0.02,0.5713999999999999,"[0.2978165367962302, 0.14000797319216532, 2.0151940221225906, -2.9978114548825614]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
266,phase-encoding,radius,True,0.7,0.02,0.4286,"[-2.88089119013654, -3.375736196409522, -5.883325449783504, -5.65633092678866, -9.831388439274148, -1.1038418823658758, 1.0, 1.0]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
267,HSGS,radius,True,0.7,0.02,0.5713999999999999,"[0.2978165367962302, 0.14000797319216532, 2.0151940221225906, -2.9978114548825614, 7.999999999999917, 7.999999999999917, 7.999999999999917, 7.999999999999917]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
268,phase-encoding,radius,False,0.7,0.1,0.5,"[-3.7194631010281043, 0.5499711435049143, -2.3674466857086354, -6.795179489773367]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
269,HSGS,radius,False,0.7,0.1,0.5713999999999999,"[-1.2221834632037691, -0.3799920268078357, 7.1351940221226, -18.837811454882562]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
270,phase-encoding,radius,True,0.7,0.1,0.4286,"[-22.763446554176667, -22.139529449902536, -39.145628436798624, -38.91863391380378, -64.99285629090882, -11.522486038869554, 1.0, 1.0]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
271,HSGS,radius,True,0.7,0.1,0.5713999999999999,"[-1.2221834632037691, -0.3799920268078357, 7.1351940221226, -18.837811454882562, 36.00000000000024, 36.00000000000024, 36.00000000000024, 36.00000000000024]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
272,phase-encoding,radius,False,0.8,0.02,0.4286,"[-0.21557558066799667, 0.20923197289746884, 0.016541817443715617, -0.5965870987281541]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
273,HSGS,radius,False,0.8,0.02,0.5713999999999999,"[0.2978165367962302, 0.14000797319216532, 2.0151940221225906, -2.9978114548825614]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
274,phase-encoding,radius,True,0.8,0.02,0.4286,"[-3.6420737728474912, -4.009038666038169, -6.901559214692137, -6.6745646916972925, -11.584182367883784, -1.4090803322796275, 1.0, 1.0]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
275,HSGS,radius,True,0.8,0.02,0.5713999999999999,"[0.2978165367962302, 0.14000797319216532, 2.0151940221225906, -2.9978114548825614, 7.999999999999917, 7.999999999999917, 7.999999999999917, 7.999999999999917]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
276,phase-encoding,radius,False,0.8,0.1,0.4286,"[-5.960191297789529, -2.194506537933605, -5.924522399732335, -9.677431143447734]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
277,HSGS,radius,False,0.8,0.1,0.5713999999999999,"[-1.2221834632037691, -0.3799920268078357, 7.1351940221226, -18.837811454882562]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
278,phase-encoding,radius,True,0.8,0.1,0.4286,"[-23.90021242732008, -23.486947252140247, -41.40837013659557, -41.18137561360073, -68.70972438999162, -12.237938726528382, 1.0, 1.0]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
279,HSGS,radius,True,0.8,0.1,0.5713999999999999,"[-1.2221834632037691, -0.3799920268078357, 7.1351940221226, -18.837811454882562, 36.00000000000024, 36.00000000000024, 36.00000000000024, 36.00000000000024]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
280,phase-encoding,angleradius,False,0.1,0.02,0.62856,"[2.9355400762937576, 4.0314844809635915, 6.17012789856468, 0.5971286062032308, 5.456730746771313, -1.9607223976286292]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
281,HSGS,angleradius,False,0.1,0.02,0.5713999999999999,"[0.2978165367962302, 0.14000797319216532, 2.0151940221225906, -2.9978114548825614]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
282,phase-encoding,angleradius,True,0.1,0.02,0.4286,"[1.345558208419104, 1.7430688437643223, 3.30906270564163, 3.536057228636474, 6.057508151185543, 0.728442417074205, 2.429424657383348, 2.429424657383348, 5.041642393015291, 1.8542586889359363]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
283,HSGS,angleradius,True,0.1,0.02,0.5713999999999999,"[0.2978165367962302, 0.14000797319216532, 2.0151940221225906, -2.9978114548825614, 7.999999999999917, 7.999999999999917, 7.999999999999917, 7.999999999999917]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
284,phase-encoding,angleradius,False,0.1,0.1,0.7142999999999999,"[11.96511980685207, 19.451300732173383, 29.446299951048218, -2.5020544690055346, 23.67011072781376, -14.818787156560033]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
285,HSGS,angleradius,False,0.1,0.1,0.5713999999999999,"[-1.2221834632037691, -0.3799920268078357, 7.1351940221226, -18.837811454882562]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
286,phase-encoding,angleradius,True,0.1,0.1,0.5713999999999999,"[1.496375446254277, 2.5056443554661447, 3.8464638593434053, 4.0734583823382495, 24.41828783769336, 1.1214264030468721, 2.727875959474386, 2.727875959474386, 6.130440718126748, 1.9884314915147254]","[0.6778165367962301, 0.27000797319216485, 0.7351940221225949, 0.9621885451174382]","[1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
